"policy"	"mutants"	"method"	"Prioritization"	"percent"	"testsuite"	"N"	"effectiveness"	"sd"	"se"	"ci"
"user11roles2_v2"	26	"spy"	"Simple"	80	"subset"	30	0.907692307692308	0.0458433410206491	0.0083698106628038	0.0171181848666047
"user11roles2_v2"	26	"spy"	"Simple"	85	"subset"	30	0.932051282051282	0.0448117572333749	0.00818147009272157	0.0167329851498564
"user11roles2_v2"	26	"spy"	"Simple"	90	"subset"	30	0.95	0.0393141569689073	0.00717775020038982	0.0146801474736612
"user11roles2_v2"	26	"spy"	"Simple"	95	"subset"	30	0.976923076923077	0.0328848286713421	0.00600392082099556	0.0122793968321178
"user11roles2_v2"	26	"spy"	"Simple"	100	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	1	"subset"	30	0.628205128205128	0.0444115591684328	0.008108404256842	0.0165835487364883
"user11roles2_v2"	26	"spy"	"RBAC"	5	"subset"	30	0.715384615384615	0.0558731767051733	0.0102009997469652	0.0208633870618814
"user11roles2_v2"	26	"spy"	"RBAC"	10	"subset"	30	0.874358974358974	0.0561766725646324	0.0102564102564103	0.0209767142782841
"user11roles2_v2"	26	"spy"	"RBAC"	15	"subset"	30	0.933333333333333	0.041563669202383	0.00758845306494265	0.0155201291463535
"user11roles2_v2"	26	"spy"	"RBAC"	20	"subset"	30	0.967948717948718	0.0336262043864276	0.00613927688857518	0.0125562310737742
"user11roles2_v2"	26	"spy"	"RBAC"	25	"subset"	30	0.973076923076923	0.0305529534196071	0.00557818059544114	0.0114086603029657
"user11roles2_v2"	26	"spy"	"RBAC"	30	"subset"	30	0.975641025641026	0.0311044953015972	0.00567887790549941	0.0116146094263799
"user11roles2_v2"	26	"spy"	"RBAC"	35	"subset"	30	0.980769230769231	0.0262418553546543	0.0047910853761773	0.00979886982934633
"user11roles2_v2"	26	"spy"	"RBAC"	40	"subset"	30	0.980769230769231	0.0262418553546543	0.0047910853761773	0.00979886982934633
"user11roles2_v2"	26	"spy"	"RBAC"	45	"subset"	30	0.980769230769231	0.0262418553546543	0.0047910853761773	0.00979886982934633
"user11roles2_v2"	26	"spy"	"RBAC"	50	"subset"	30	0.982051282051282	0.0241850086473022	0.00441555826319496	0.00903083064645034
"user11roles2_v2"	26	"spy"	"RBAC"	55	"subset"	30	0.982051282051282	0.0241850086473022	0.00441555826319496	0.00903083064645034
"user11roles2_v2"	26	"spy"	"RBAC"	60	"subset"	30	0.982051282051282	0.0241850086473022	0.00441555826319496	0.00903083064645034
"user11roles2_v2"	26	"spy"	"RBAC"	65	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	70	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	75	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	80	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	85	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	90	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	95	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"spy"	"RBAC"	100	"subset"	30	0.987179487179487	0.0233260936485816	0.00425874255660205	0.00871010651497452
"user11roles2_v2"	26	"hsi"	"Random"	1	"subset"	300	0.573076923076923	0.0182065835822504	0.00105115759322357	0.00206860421456832
"user11roles2_v2"	26	"hsi"	"Random"	5	"subset"	300	0.589615384615385	0.021603094981284	0.00124725527027734	0.0024545106512773
"user11roles2_v2"	26	"hsi"	"Random"	10	"subset"	300	0.603205128205128	0.0299178476686481	0.00172730774050682	0.00339922015015016
"user11roles2_v2"	26	"hsi"	"Random"	15	"subset"	300	0.61525641025641	0.0376816129345437	0.00217554893712581	0.00428132729987416
"user11roles2_v2"	26	"hsi"	"Random"	20	"subset"	300	0.627692307692308	0.0425112627054136	0.00245438889665615	0.00483006472915498
"user11roles2_v2"	26	"hsi"	"Random"	25	"subset"	300	0.641025641025641	0.0470091966702593	0.00271407723519623	0.00534111311527838
"user11roles2_v2"	26	"hsi"	"Random"	30	"subset"	300	0.651153846153846	0.0505030991199545	0.00291579778718161	0.00573808497439072
"user11roles2_v2"	26	"hsi"	"Random"	35	"subset"	300	0.662820512820513	0.0522431589892082	0.00301626019057358	0.00593578791865142
"user11roles2_v2"	26	"hsi"	"Random"	40	"subset"	300	0.676025641025641	0.0563248743796266	0.00325191813851493	0.00639954618615633
"user11roles2_v2"	26	"hsi"	"Random"	45	"subset"	300	0.687307692307692	0.0585089276198834	0.0033780145111336	0.00664769497899417
"user11roles2_v2"	26	"hsi"	"Random"	50	"subset"	300	0.696794871794872	0.0583813863413151	0.00337065091198218	0.00663320393375299
"user11roles2_v2"	26	"hsi"	"Random"	55	"subset"	300	0.707179487179487	0.0598141936194058	0.00345337407875243	0.00679599730795924
"user11roles2_v2"	26	"hsi"	"Random"	60	"subset"	300	0.716794871794872	0.0607274130747604	0.00350609882859025	0.00689975590745914
"user11roles2_v2"	26	"hsi"	"Random"	65	"subset"	300	0.725128205128205	0.0628158310718583	0.00362667369787074	0.00713703877005994
"user11roles2_v2"	26	"hsi"	"Random"	70	"subset"	300	0.734230769230769	0.0638711628188263	0.00368760330469038	0.0072569439510448
"user11roles2_v2"	26	"hsi"	"Random"	75	"subset"	300	0.74	0.0644936189592872	0.00372354082671576	0.00732766646687126
"user11roles2_v2"	26	"hsi"	"Random"	80	"subset"	300	0.748717948717949	0.0641839805408688	0.00370566384429323	0.00729248582276859
"user11roles2_v2"	26	"hsi"	"Random"	85	"subset"	300	0.757051282051282	0.0651878372893883	0.00376362154069179	0.00740654249306201
"user11roles2_v2"	26	"hsi"	"Random"	90	"subset"	300	0.764102564102564	0.0651783496720249	0.00376307377284791	0.00740546452447029
"user11roles2_v2"	26	"hsi"	"Random"	95	"subset"	300	0.772051282051282	0.0647870156572212	0.00374048009296892	0.00736100175150304
"user11roles2_v2"	26	"hsi"	"Random"	100	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"Simple"	1	"subset"	30	0.576923076923077	0.0225853930582578	0.00412350974937614	0.00843352436904727
"user11roles2_v2"	26	"hsi"	"Simple"	5	"subset"	30	0.591025641025641	0.0257182744407451	0.00469549301710155	0.00960336150300321
"user11roles2_v2"	26	"hsi"	"Simple"	10	"subset"	30	0.61025641025641	0.0437169828581489	0.00798159255249161	0.0163241896797815
"user11roles2_v2"	26	"hsi"	"Simple"	15	"subset"	30	0.620512820512821	0.0437169828581489	0.00798159255249161	0.0163241896797815
"user11roles2_v2"	26	"hsi"	"Simple"	20	"subset"	30	0.630769230769231	0.0469428579429792	0.00857055406971009	0.0175287512328722
"user11roles2_v2"	26	"hsi"	"Simple"	25	"subset"	30	0.646153846153846	0.0617701209920953	0.0112776295490647	0.0230653422467387
"user11roles2_v2"	26	"hsi"	"Simple"	30	"subset"	30	0.65	0.0633599782151204	0.0115678964371524	0.0236590046903855
"user11roles2_v2"	26	"hsi"	"Simple"	35	"subset"	30	0.662820512820513	0.0628209639277186	0.0114694863424766	0.0234577334476694
"user11roles2_v2"	26	"hsi"	"Simple"	40	"subset"	30	0.67051282051282	0.0644244790483099	0.0117622468100928	0.0240564958340826
"user11roles2_v2"	26	"hsi"	"Simple"	45	"subset"	30	0.684615384615385	0.0583735202270797	0.0106574979297852	0.0217970306769646
"user11roles2_v2"	26	"hsi"	"Simple"	50	"subset"	30	0.698717948717949	0.062331865937546	0.0113801896751273	0.0232751012566628
"user11roles2_v2"	26	"hsi"	"Simple"	55	"subset"	30	0.708974358974359	0.0644244790483099	0.0117622468100928	0.0240564958340826
"user11roles2_v2"	26	"hsi"	"Simple"	60	"subset"	30	0.714102564102564	0.0611754322989983	0.0111690547450972	0.0228432818392756
"user11roles2_v2"	26	"hsi"	"Simple"	65	"subset"	30	0.724358974358974	0.062331865937546	0.0113801896751273	0.0232751012566629
"user11roles2_v2"	26	"hsi"	"Simple"	70	"subset"	30	0.732051282051282	0.0584462961189833	0.0106707849289979	0.0218242056416095
"user11roles2_v2"	26	"hsi"	"Simple"	75	"subset"	30	0.73974358974359	0.0586205896354833	0.0107026064258692	0.0218892879102677
"user11roles2_v2"	26	"hsi"	"Simple"	80	"subset"	30	0.753846153846154	0.0540164038352159	0.0098620009519521	0.0201700566776734
"user11roles2_v2"	26	"hsi"	"Simple"	85	"subset"	30	0.761538461538461	0.0574930245141277	0.0104967421418617	0.0214682481743592
"user11roles2_v2"	26	"hsi"	"Simple"	90	"subset"	30	0.767948717948718	0.0610084380867556	0.0111385659127578	0.0227809251756211
"user11roles2_v2"	26	"hsi"	"Simple"	95	"subset"	30	0.771794871794872	0.0646221208227177	0.0117983310961423	0.0241302964855262
"user11roles2_v2"	26	"hsi"	"Simple"	100	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	1	"subset"	30	0.578205128205128	0.0123016121144133	0.00224595681624767	0.00459349745553972
"user11roles2_v2"	26	"hsi"	"RBAC"	5	"subset"	30	0.579487179487179	0.00975800506547935	0.00178155983020424	0.00364369897396661
"user11roles2_v2"	26	"hsi"	"RBAC"	10	"subset"	30	0.61025641025641	0.0387697640764409	0.00707835811127337	0.0144768678268067
"user11roles2_v2"	26	"hsi"	"RBAC"	15	"subset"	30	0.61025641025641	0.0387697640764409	0.00707835811127337	0.0144768678268067
"user11roles2_v2"	26	"hsi"	"RBAC"	20	"subset"	30	0.61025641025641	0.0387697640764409	0.00707835811127337	0.0144768678268067
"user11roles2_v2"	26	"hsi"	"RBAC"	25	"subset"	30	0.61025641025641	0.0387697640764409	0.00707835811127337	0.0144768678268067
"user11roles2_v2"	26	"hsi"	"RBAC"	30	"subset"	30	0.619230769230769	0.0444306979580169	0.00811189850576819	0.0165906952779691
"user11roles2_v2"	26	"hsi"	"RBAC"	35	"subset"	30	0.757692307692308	0.075686344678965	0.0138183727585934	0.0282617455719143
"user11roles2_v2"	26	"hsi"	"RBAC"	40	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	45	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	50	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	55	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	60	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	65	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	70	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	75	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	80	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	85	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	90	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	95	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"hsi"	"RBAC"	100	"subset"	30	0.779487179487179	0.0654067159819626	0.0119415779185515	0.0244232691328589
"user11roles2_v2"	26	"w"	"Random"	1	"subset"	300	0.574615384615385	0.0152359682716967	0.00087964903830287	0.0017310874408413
"user11roles2_v2"	26	"w"	"Random"	5	"subset"	300	0.586666666666667	0.0178978047178874	0.00103333023717756	0.00203352123168439
"user11roles2_v2"	26	"w"	"Random"	10	"subset"	300	0.593974358974359	0.0237527181254377	0.00137136382037067	0.00269874754919069
"user11roles2_v2"	26	"w"	"Random"	15	"subset"	300	0.602692307692308	0.0290293045123817	0.00167600767746112	0.00329826523405758
"user11roles2_v2"	26	"w"	"Random"	20	"subset"	300	0.609487179487179	0.0326104217196143	0.00188276357582065	0.00370514630069363
"user11roles2_v2"	26	"w"	"Random"	25	"subset"	300	0.616410256410256	0.0352945315496146	0.00203773072910917	0.00401011075938075
"user11roles2_v2"	26	"w"	"Random"	30	"subset"	300	0.623461538461539	0.038639285700923	0.00223084020007227	0.00439013661666662
"user11roles2_v2"	26	"w"	"Random"	35	"subset"	300	0.631025641025641	0.0405520538541627	0.0023412739208893	0.00460746241232777
"user11roles2_v2"	26	"w"	"Random"	40	"subset"	300	0.637820512820513	0.0440901202571929	0.00254554427990933	0.00500945211235398
"user11roles2_v2"	26	"w"	"Random"	45	"subset"	300	0.644358974358974	0.0456790314949952	0.00263728011299569	0.00518998178000108
"user11roles2_v2"	26	"w"	"Random"	50	"subset"	300	0.650128205128205	0.0474037860333288	0.00273685886269498	0.00538594575594277
"user11roles2_v2"	26	"w"	"Random"	55	"subset"	300	0.658076923076923	0.048902482263848	0.00282338612990735	0.00555622533227318
"user11roles2_v2"	26	"w"	"Random"	60	"subset"	300	0.665897435897436	0.0498630978219781	0.00287884729501477	0.00566536900456902
"user11roles2_v2"	26	"w"	"Random"	65	"subset"	300	0.67025641025641	0.0499047531716255	0.00288125226774798	0.005670101821764
"user11roles2_v2"	26	"w"	"Random"	70	"subset"	300	0.675641025641026	0.0488162432131558	0.00281840711599417	0.00554642698307074
"user11roles2_v2"	26	"w"	"Random"	75	"subset"	300	0.682820512820513	0.0494245980665361	0.00285353049983037	0.00561554733219997
"user11roles2_v2"	26	"w"	"Random"	80	"subset"	300	0.688846153846154	0.0498642553849021	0.00287891412694135	0.00566550052510016
"user11roles2_v2"	26	"w"	"Random"	85	"subset"	300	0.694102564102564	0.0493043303863671	0.00284658684207833	0.0056018827020979
"user11roles2_v2"	26	"w"	"Random"	90	"subset"	300	0.697948717948718	0.0497140437946453	0.00287024165673433	0.00564843371367569
"user11roles2_v2"	26	"w"	"Random"	95	"subset"	300	0.704230769230769	0.0486387293212553	0.00280815834666681	0.00552625812584001
"user11roles2_v2"	26	"w"	"Random"	100	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"Simple"	1	"subset"	30	0.578205128205128	0.0123016121144133	0.00224595681624767	0.00459349745553972
"user11roles2_v2"	26	"w"	"Simple"	5	"subset"	30	0.583333333333333	0.0145788085303636	0.00266171409787629	0.00544381657185909
"user11roles2_v2"	26	"w"	"Simple"	10	"subset"	30	0.597435897435897	0.0360424002350632	0.00658041187845787	0.0134584534312642
"user11roles2_v2"	26	"w"	"Simple"	15	"subset"	30	0.605128205128205	0.0348918130507591	0.0063703443600513	0.0130288171157698
"user11roles2_v2"	26	"w"	"Simple"	20	"subset"	30	0.614102564102564	0.0410076773226854	0.00748694330017595	0.0153125183664867
"user11roles2_v2"	26	"w"	"Simple"	25	"subset"	30	0.623076923076923	0.0467250244801529	0.00853078330258694	0.0174474108810615
"user11roles2_v2"	26	"w"	"Simple"	30	"subset"	30	0.628205128205128	0.0466521872971633	0.0085174851132041	0.0174202130299491
"user11roles2_v2"	26	"w"	"Simple"	35	"subset"	30	0.635897435897436	0.0502324055340264	0.0091711405429112	0.018757088490527
"user11roles2_v2"	26	"w"	"Simple"	40	"subset"	30	0.644871794871795	0.0491545884940534	0.00897435897435898	0.0183546249934986
"user11roles2_v2"	26	"w"	"Simple"	45	"subset"	30	0.653846153846154	0.0524837107093087	0.00958217075235461	0.0195977396586927
"user11roles2_v2"	26	"w"	"Simple"	50	"subset"	30	0.66025641025641	0.0525646416913975	0.00959694666051831	0.0196279597840585
"user11roles2_v2"	26	"w"	"Simple"	55	"subset"	30	0.664102564102564	0.0504350925935377	0.00920814596778078	0.01883277308239
"user11roles2_v2"	26	"w"	"Simple"	60	"subset"	30	0.667948717948718	0.0489465991753858	0.00893638549384086	0.018276960505528
"user11roles2_v2"	26	"w"	"Simple"	65	"subset"	30	0.676923076923077	0.0469428579429792	0.00857055406971008	0.0175287512328721
"user11roles2_v2"	26	"w"	"Simple"	70	"subset"	30	0.678205128205128	0.0468159116006244	0.00854737694460993	0.0174813486895979
"user11roles2_v2"	26	"w"	"Simple"	75	"subset"	30	0.680769230769231	0.0464512961465133	0.00848080757493271	0.017345199041476
"user11roles2_v2"	26	"w"	"Simple"	80	"subset"	30	0.687179487179487	0.0481586396599456	0.00879252442683837	0.0179827315869457
"user11roles2_v2"	26	"w"	"Simple"	85	"subset"	30	0.694871794871795	0.0473036846044906	0.00863643170366312	0.0176634861225865
"user11roles2_v2"	26	"w"	"Simple"	90	"subset"	30	0.698717948717949	0.0485279463038382	0.00885995028667054	0.0181206329541207
"user11roles2_v2"	26	"w"	"Simple"	95	"subset"	30	0.702564102564103	0.0494133440378156	0.00902160105709167	0.0184512459014596
"user11roles2_v2"	26	"w"	"Simple"	100	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	1	"subset"	30	0.576923076923077	0.0101004948353633	0.00184408962109763	0.00377158675581814
"user11roles2_v2"	26	"w"	"RBAC"	5	"subset"	30	0.585897435897436	0.0165455025827722	0.00302078166328144	0.00617819220015413
"user11roles2_v2"	26	"w"	"RBAC"	10	"subset"	30	0.585897435897436	0.0165455025827722	0.00302078166328144	0.00617819220015413
"user11roles2_v2"	26	"w"	"RBAC"	15	"subset"	30	0.58974358974359	0.021025856676559	0.00383877866420733	0.00785118391362341
"user11roles2_v2"	26	"w"	"RBAC"	20	"subset"	30	0.632051282051282	0.0373627302378683	0.00682147005375362	0.0139514727568575
"user11roles2_v2"	26	"w"	"RBAC"	25	"subset"	30	0.632051282051282	0.0373627302378683	0.00682147005375362	0.0139514727568575
"user11roles2_v2"	26	"w"	"RBAC"	30	"subset"	30	0.632051282051282	0.0373627302378683	0.00682147005375362	0.0139514727568575
"user11roles2_v2"	26	"w"	"RBAC"	35	"subset"	30	0.632051282051282	0.0373627302378683	0.00682147005375362	0.0139514727568575
"user11roles2_v2"	26	"w"	"RBAC"	40	"subset"	30	0.632051282051282	0.0373627302378683	0.00682147005375362	0.0139514727568575
"user11roles2_v2"	26	"w"	"RBAC"	45	"subset"	30	0.632051282051282	0.0373627302378683	0.00682147005375362	0.0139514727568575
"user11roles2_v2"	26	"w"	"RBAC"	50	"subset"	30	0.632051282051282	0.0373627302378683	0.00682147005375362	0.0139514727568575
"user11roles2_v2"	26	"w"	"RBAC"	55	"subset"	30	0.643589743589744	0.0543302728558906	0.00991930533286064	0.0202872572961316
"user11roles2_v2"	26	"w"	"RBAC"	60	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	65	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	70	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	75	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	80	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	85	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	90	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	95	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
"user11roles2_v2"	26	"w"	"RBAC"	100	"subset"	30	0.708974358974359	0.0491545884940534	0.00897435897435897	0.0183546249934986
